1179,MASHI,435
1180,S/RIJIYA,435
1181,SONKAYA,435
1182,TAMILO A,435
1183,TAMILO B,435
1184,DISSI,436
1185,GWARJO,436
1186,KARADUWA,436
1187,KOGARI,436
1188,MATAZU A,436
1189,MATAZU B,436
1190,MAZOJI A,436
1191,MAZOJI B,436
1192,RINJIN IDI,436
1193,SAYAYA,436
1194,DANGANI,437
1195,DANJANKU/KARACHI,437
1196,GARU,437
1197,GINGIN,437
1198,JIKAMSHI,437
1199,KIRA,437
1200,KURKUJAN A,437
1201,KURKUJAN B,437
1202,MUSAWA,437
1203,TUGE,437
1204,YARADAU/TABANNI,437
1205,ABUKUR,438
1206,FARDAMI,438
1207,KADANDANI,438
1208,MAJENGOBIR,438
1209,MAKURDA,438
1210,MASABO/KURABAU,438
1211,REMAWA/IYATAWA,438
1212,RIMI,438
1213,SABON GARIN/ALARAIN,438
1214,TSAGERO,438
1215,DAMARI,439
1216,DUGUN MUAZU,439
1217,GAMJI,439
1218,GAZARI,439
1219,MACHIKA,439
1220,MAIBAKKO,439
1221,RAFIN IWA,439
1222,SABUWA A,439
1223,SABUWA B,439
1224,SAYAU,439
1225,BABBAN DUHU A,440
1226,BABBAN DUHU B,440
1227,BAURE A,440
1228,BAURE B,440
1229,RUNKA A,440
1230,RUNKA B,440
1231,SAFANA,440
1232,TSASKIYA,440
1233,ZAKKA A,440
1234,ZAKKA B,440
1235,DANEJI A,441
1236,DANEJI B,441
1237,FAGO A,441
1238,FAGO B,441
1239,KAGARE,441
1240,KARKARKU,441
1241,KATSAYAL,441
1242,KWASARAWA,441
1243,RADE A,441
1244,RADE B,441
1245,SANDAMU,441
1246,DARGAGE,442
1247,GARNI,442
1248,GWAMBA,442
1249,KANDA,442
1250,KAWARIN KUDI,442
1251,KAWARIN MALAWAMAI,442
1252,ROGOGO/CIDARI,442
1253,SARA,442
1254,YARDAJE,442
1255,ZANGO,442
1256,BARO,533
1257,BOKU,533
1258,DAUACI,533
1259,EKOBADEGGI,533
1260,EKOSSA,533
1261,EKOWUGI,533
1262,EKOWUNA,533
1263,ETSUGAIE,533
1264,KUTIRIKO,533
1265,MAGAJI,533
1266,TAGAGI,533
1267,ADEHE,534
1268,AGWATA,534
1269,BUSURU,534
1270,GALLAH,534
1271,KASHINI,534
1272,KOKOLI,534
1273,MAGO,534
1274,PAPIRI,534
1275,ROFIA,534
1276,SUTEKU,534
1277,BARIKI,535
1278,CENIYAN,535
1279,DOKODZA,535
1280,KYARI,535
1281,LANDZUN,535
1282,MASABA  II,535
1283,MASABA I,535
1284,MASAGA  I,535
1285,MASAGA II,535
1286,MAYAKI NDAJIYA,535
1287,NASSARAFU,535
1288,UMARU MAJIGI  II,535
1289,UMARU/MAJIGI  I,535
1290,WADATA,535
1291,BABANNA,536
1292,DUGGA,536
1293,KABE/PISSA,536
1294,KARABONDE,536
1295,KONKOSO,536
1296,MALALE,536
1297,NEW BUSSA,536
1298,RIVERINE,536
1299,SHAGUNU,536
1300,WAWA,536
1301,LIMAWA A,537
1302,LIMAWA B,537
1303,MAKERA,537
1304,MINNA CENTRAL,537
1305,MINNA SOUTH,537
1306,NASSARAWA A,537
1307,NASSARAWA B,537
1308,NASSARAWA C,537
1309,SABON GARI,537
1310,TUDUN WADA NORTH,537
1311,TUDUN WADA SOUTH,537
1312,ENAGI,538
1313,ETSU TASHA,538
1314,FAZHI,538
1315,GAZHE  I,538
1316,GAZHE  II,538
1317,GBANGBAN,538
1318,GONAGI,538
1319,GUZAN,538
1320,ROKOTA,538
1321,SAKPE,538
1322,BATAGI,539
1323,BATAKO,539
1324,EDOKOTA,539
1325,EDOZHIGI,539
1326,ETSU AUDU,539
1327,GBADAFU,539
1328,GOGATA,539
1329,LEMU,539
1330,NUWANKOTA,539
1331,SAMMAJIKO,539
1332,BONU,540
1333,DIKO,540
1334,GAWU,540
1335,IZOM,540
1336,KABO,540
1337,KWAKA,540
1338,LAMBATA,540
1339,LEFU,540
1340,SHAKO,540
1341,TUFA,540
1342,BADEGGI,541
1343,BAKEKO,541
1344,BISANTI,541
1345,DZWAFU,541
1346,EDOTSU,541
1347,ESSA,541
1348,GBAKOGI,541
1349,KATAREGI,541
1350,KATCHA,541
1351,SIDI SABA,541
1352,AREWA,542
1353,CENTRAL,542
1354,GABAS,542
1355,KUDU,542
1356,MADARA,542
1357,MAGAJIYA,542
1358,MASUGA,542
1359,NAGWAMATSE,542
1360,RAFIN GORA,542
1361,TUNGAN KAWO,542
1362,TUNGANWAWA,542
1363,USALLE,542
1364,YAMMA,542
1365,AREWA/YAMMA,543
1366,BIRNIN MAZA/TASHIBO,543
1367,EBBO/GBACINKU,543
1368,EVUTI/KPADA,543
1369,GULU/ANGUWA VATSA,543
1370,GUPA/ABUGI,543
1371,GURDI/ZAGO,543
1372,KUDU/GABAS,543
1373,MUYE/EGBA,543
1374,TAKUTI/SHAKU,543
1375,BATATI,544
1376,BUSU/KUCHI,544
1377,DABBAN,544
1378,DASSUN,544
1379,DOKO,544
1380,EGBAKO,544
1381,GABA,544
1382,JIMA,544
1383,KUSOTACHI,544
1384,KUTIGI,544
1385,LAGUN,544
1386,MAMBE,544
1387,AUNA CENTRAL,545
1388,AUNA EAST,545
1389,AUNA EAST CENTRAL,545
1390,AUNA SOUTH,545
1391,AUNA SOUTH EAST,545
1392,IBELU CENTRAL,545
1393,IBELU EAST,545
1394,IBELU NORTH,545
1395,IBELU WEST,545
1396,NASKO,545
1397,NASSARAWA,545
1398,BANGI,546
1399,BERI,546
1400,BOBI,546
1401,GALMA/WAMBA,546
1402,GULBIN - BOKA,546
1403,IGWAMA,546
1404,INKWAI,546
1405,KAKIHUM,546
1406,KONTOKORO,546
1407,KUMBASHI,546
1408,MABURYA,546
1409,BABBAN  RAMI,547
1410,DAPANGI/MAKERA,547
1411,IBBI,547
1412,KABOJI,547
1413,KASANGA,547
1414,KULHO,547
1415,KWATACHI,547
1416,MASHEGU,547
1417,MAZAKUKA/LIKORO,547
1418,SAHO-RAMI,547
1419,BOKANI,548
1420,GBAJIBO/MUWO,548
1421,GBARA,548
1422,JAAGI,548
1423,JEBBA NORTH,548
1424,KPAKI/TAKUMA,548
1425,KUDU,548
1426,LABOZHI,548
1427,MOKWA,548
1428,MUREGI,548
1429,RABBA/NDAYAKO,548
1430,BENI,549
1431,DANDAUDU,549
1432,DANGUNU,549
1433,DAZA,549
1434,FUKA,549
1435,GINI,549
1436,GUNI,549
1437,KABULA,549
1438,KAZAI,549
1439,KUCHI,549
1440,SARKIN PAWA,549
1441,ADUNU,550
1442,CHIMBI,550
1443,GWAM,550
1444,ISHAU,550
1445,JERE,550
1446,KAFIN KORO,550
1447,KWAGANA,550
1448,KWAKUTI,550
1449,NIKUCHI T/MALLAM,550
1450,PAIKO CENTRAL,550
1451,TUTUNGO JEDNA,550
1452,KAGARA GARI,551
1453,KAKURI,551
1454,KONGOMA CENTRAL,551
1455,KONGOMA WEST,551
1456,KUNDU,551
1457,KUSHERKI NORTH,551
1458,KUSHIRKI SOUTH,551
1459,SABON GARI,551
1460,TEGINA GARI,551
1461,TEGINA WEST,551
1462,YAKILA,551
1463,DANRANGI,552
1464,DUGGE,552
1465,DUKKU,552
1466,GENU,552
1467,JAMAARE,552
1468,RIJAU,552
1469,SHAMBO,552
1470,T/BUNU,552
1471,T/MAGAJIYA,552
1472,USHE,552
1473,WARARI,552
1474,ALLAWA,553
1475,BANGAJIYA,553
1476,BASSA/KUKOKI,553
1477,EGWA/GWADA,553
1478,ERANA,553
1479,GALKOGO,553
1480,GURMANA,553
1481,GUSSORO,553
1482,KATO,553
1483,KUSHAKA/KUREBE,553
1484,KWAKI/CHUKWUBA,553
1485,MANTA,553
1486,PINA,553
1487,SHE,553
1488,UBANDOMA,553
1489,BAGAMA B,554
1490,BAGMAMA A,554
1491,HASHIMI A,554
1492,HASHIMI B,554
1493,IKU SOUTH I,554
1494,IKU SOUTH II,554
1495,KURMIN SARKI,554
1496,MAGAJIYA,554
1497,MAJE NORTH,554
1498,WAMBAI,554
1499,DOGON KURMI,555
1500,GARAM,555
1501,IJA GWARI,555
1502,IJA KORO,555
1503,IKU,555
1504,NEW BWARI,555
1505,WUSE  EAST,555
1506,WUSE WEST,555
1507,ZUMA EAST,555
1508,ZUMA WEST,555
1509,AKARE,556
1510,BARWA,556
1511,GWARJIKO,556
1512,KANWURI,556
1513,KODO,556
1514,KWATA,556
1515,LOKOGOMA,556
1516,MAITO,556
1517,SABON GARI,556
1518,TUKUNJI/YAMIGI,556
1519,ZUNGERU,556
1520,BEJI,557
1521,BOSSO CENTRAL  I,557
1522,BOSSO CENTRAL  II,557
1523,CHANCHAGA,557
1524,GARATU,557
1525,KAMPALA,557
1526,KODO,557
1527,MAIKUNKELE,557
1528,MAITUMBI,557
1529,SHATA,557
1530,ALAGARNO/JADORI,769
1531,GADIYA,769
1532,GAMAWA,769
1533,GOLOLO,769
1534,KAFIN  ROMI,769
1535,KUBDIYA,769
1536,RAGA,769
1537,TARMASUWA,769
1538,TUMBI,769
1539,UDUBO,769
1540,ZINDI,769
